customer_id,signup_date,country,plan_type,monthly_price,usage_hours,ticket_count,churned,monthly_revenue,churned_flag,tenure_days,usage_level,support_intensity,revenue_tier
2209,2022-12-18,Canada,Standard,70,3.97,0,No,70,0,1094,Low,None,High
2210,2022-12-22,Canada,Basic,70,9.99,1,No,70,0,1090,Medium,Moderate,High
2211,2021-03-13,UK,Basic,70,5.72,0,No,70,0,1739,Medium,None,High
2212,2023-02-28,Canada,Basic,70,10.67,2,No,70,0,1022,Medium,Moderate,High
2213,2021-10-01,Australia,Standard,40,2.96,1,Yes,40,1,1537,Low,Moderate,Mid
2214,2021-11-16,Australia,Standard,40,3.78,1,No,40,0,1491,Low,Moderate,Mid
2215,2021-12-04,Australia,Basic,20,5.13,4,No,20,0,1473,Medium,High,Low
2216,2022-01-01,USA,Standard,70,3.11,1,No,70,0,1445,Low,Moderate,High
2217,2022-05-10,UK,Standard,70,17.56,2,Yes,70,1,1316,Medium,Moderate,High
2218,2022-08-30,Canada,Basic,70,7.43,0,No,70,0,1204,Medium,None,High
2219,2021-06-15,USA,Basic,20,5.69,0,No,20,0,1645,Medium,None,Low
2220,2022-06-28,Canada,Premium,40,3.59,1,No,40,0,1267,Low,Moderate,Mid
2221,2021-01-11,USA,Standard,70,19.9,0,No,70,0,1800,Medium,None,High
2222,2021-10-28,USA,Premium,40,6.98,1,No,40,0,1510,Medium,Moderate,Mid
2223,2022-12-30,Australia,Basic,20,6.33,1,Yes,20,1,1082,Medium,Moderate,Low
2224,2023-03-12,Australia,Premium,40,3.17,0,No,40,0,1010,Low,None,Mid
2225,2021-04-12,USA,Basic,70,3.89,1,No,70,0,1709,Low,Moderate,High
2226,2022-03-01,Australia,Basic,40,8.93,1,No,40,0,1386,Medium,Moderate,Mid
2227,2022-01-27,USA,Premium,40,3.9,1,No,40,0,1419,Low,Moderate,Mid
2228,2023-02-18,UK,Basic,20,3.6,1,No,20,0,1032,Low,Moderate,Low
2229,2021-08-02,Australia,Standard,20,10.57,0,No,20,0,1597,Medium,None,Low
2230,2022-11-22,Australia,Basic,20,15.84,0,No,20,0,1120,Medium,None,Low
2231,2021-03-29,Australia,Standard,20,5.91,1,No,20,0,1723,Medium,Moderate,Low
2232,2022-07-07,UK,Premium,40,1.34,2,No,40,0,1258,Low,Moderate,Mid
2233,2022-02-05,USA,Basic,40,1.39,3,No,40,0,1410,Low,Moderate,Mid
2234,2022-08-11,Canada,Standard,20,8.37,0,Yes,20,1,1223,Medium,None,Low
2235,2023-06-08,Australia,Basic,20,12.06,1,Yes,20,1,922,Medium,Moderate,Low
2236,2021-02-15,USA,Standard,70,5.48,0,No,70,0,1765,Medium,None,High
2237,2022-11-03,UK,Basic,70,29.59,0,No,70,0,1139,High,None,High
2238,2022-04-08,Canada,Basic,20,8.55,0,No,20,0,1348,Medium,None,Low
2239,2022-08-15,Australia,Basic,40,4.36,1,No,40,0,1219,Low,Moderate,Mid
2240,2021-11-06,UK,Basic,20,3.71,0,No,20,0,1501,Low,None,Low
2241,2021-03-27,UK,Premium,40,18.94,1,No,40,0,1725,Medium,Moderate,Mid
2242,2021-04-02,Canada,Basic,40,5.74,4,No,40,0,1719,Medium,High,Mid
2243,2022-10-22,USA,Basic,70,4.95,0,Yes,70,1,1151,Low,None,High
2244,2022-11-04,Australia,Basic,20,5.47,2,No,20,0,1138,Medium,Moderate,Low
2245,2022-12-15,Australia,Basic,20,2.99,0,No,20,0,1097,Low,None,Low
2246,2021-08-30,USA,Standard,40,15.67,0,No,40,0,1569,Medium,None,Mid
2247,2023-05-15,USA,Premium,20,9.24,1,No,20,0,946,Medium,Moderate,Low
2248,2021-01-02,USA,Basic,70,15.51,1,Yes,70,1,1809,Medium,Moderate,High
2249,2021-08-13,Canada,Premium,70,18.47,1,No,70,0,1586,Medium,Moderate,High
2250,2023-03-12,Canada,Standard,20,3.51,2,Yes,20,1,1010,Low,Moderate,Low
2251,2023-01-15,Australia,Basic,20,15.12,0,No,20,0,1066,Medium,None,Low
2252,2022-08-12,Canada,Standard,70,7.77,0,No,70,0,1222,Medium,None,High
2253,2021-04-26,UK,Standard,20,5.86,2,Yes,20,1,1695,Medium,Moderate,Low
2254,2022-10-28,Australia,Standard,40,13.29,0,Yes,40,1,1145,Medium,None,Mid
2255,2021-04-13,Canada,Premium,20,1.42,1,Yes,20,1,1708,Low,Moderate,Low
2256,2021-07-13,USA,Basic,40,9.75,0,No,40,0,1617,Medium,None,Mid
2257,2021-06-15,UK,Premium,20,2.46,1,Yes,20,1,1645,Low,Moderate,Low
2258,2023-05-21,USA,Standard,20,7.93,0,Yes,20,1,940,Medium,None,Low
2259,2021-03-31,Australia,Basic,70,22.94,1,No,70,0,1721,High,Moderate,High
2260,2022-11-17,USA,Standard,40,23.41,1,No,40,0,1125,High,Moderate,Mid
2261,2021-05-02,Canada,Basic,70,17.26,0,No,70,0,1689,Medium,None,High
2262,2021-05-23,Canada,Premium,20,14.94,1,No,20,0,1668,Medium,Moderate,Low
2263,2021-04-16,Australia,Standard,70,9.66,0,No,70,0,1705,Medium,None,High
2264,2023-06-06,USA,Basic,20,4.9,1,No,20,0,924,Low,Moderate,Low
2265,2022-03-04,Australia,Basic,20,12.23,0,No,20,0,1383,Medium,None,Low
2266,2021-11-01,USA,Standard,20,5.02,1,Yes,20,1,1506,Medium,Moderate,Low
2267,2023-05-22,UK,Basic,40,1.78,0,No,40,0,939,Low,None,Mid
2268,2021-11-13,Canada,Basic,40,38.82,1,No,40,0,1494,High,Moderate,Mid
2269,2022-09-27,Australia,Basic,40,11.21,1,No,40,0,1176,Medium,Moderate,Mid
2270,2021-01-09,UK,Basic,70,22.48,0,No,70,0,1802,High,None,High
2271,2023-02-13,UK,Basic,20,6.03,2,No,20,0,1037,Medium,Moderate,Low
2272,2021-03-14,Australia,Basic,70,22.39,0,No,70,0,1738,High,None,High
2273,2021-12-25,Australia,Basic,70,8.04,1,No,70,0,1452,Medium,Moderate,High
2274,2021-08-11,UK,Standard,20,12.76,0,No,20,0,1588,Medium,None,Low
2275,2022-02-20,USA,Standard,70,5.33,1,No,70,0,1395,Medium,Moderate,High
2276,2022-07-07,UK,Basic,20,3.48,0,No,20,0,1258,Low,None,Low
2277,2022-01-05,Australia,Basic,20,11.54,2,No,20,0,1441,Medium,Moderate,Low
2278,2022-12-17,UK,Standard,20,33.35,0,No,20,0,1095,High,None,Low
2279,2021-09-21,USA,Basic,20,22.1,1,Yes,20,1,1547,High,Moderate,Low
2280,2023-04-20,Canada,Basic,70,6.79,2,No,70,0,971,Medium,Moderate,High
2281,2022-11-21,Canada,Basic,70,5.26,0,No,70,0,1121,Medium,None,High
2282,2023-05-10,UK,Premium,70,11.83,0,No,70,0,951,Medium,None,High
2283,2021-11-14,USA,Standard,40,23.21,1,No,40,0,1493,High,Moderate,Mid
2284,2021-03-25,Canada,Standard,70,5.17,2,No,70,0,1727,Medium,Moderate,High
2285,2021-11-14,UK,Standard,70,11.21,1,No,70,0,1493,Medium,Moderate,High
2286,2021-04-21,UK,Standard,40,8.38,2,Yes,40,1,1700,Medium,Moderate,Mid
2287,2021-09-08,USA,Basic,20,7.25,3,No,20,0,1560,Medium,Moderate,Low
2288,2022-01-18,Australia,Standard,20,10.49,1,Yes,20,1,1428,Medium,Moderate,Low
2289,2021-01-07,UK,Basic,20,9.76,2,No,20,0,1804,Medium,Moderate,Low
2290,2022-04-04,Australia,Standard,40,7.62,2,No,40,0,1352,Medium,Moderate,Mid
2291,2021-03-25,Australia,Standard,70,3.4,2,No,70,0,1727,Low,Moderate,High
2292,2021-07-27,Canada,Standard,70,20.7,2,No,70,0,1603,High,Moderate,High
2293,2023-06-19,Australia,Basic,70,20.18,0,Yes,70,1,911,High,None,High
2294,2022-01-25,USA,Basic,70,2.29,1,No,70,0,1421,Low,Moderate,High
2295,2021-11-10,Canada,Standard,40,7.31,1,Yes,40,1,1497,Medium,Moderate,Mid
2296,2021-01-22,Canada,Standard,70,3.01,1,No,70,0,1789,Low,Moderate,High
2297,2022-02-14,Canada,Premium,20,8.72,2,No,20,0,1401,Medium,Moderate,Low
2298,2023-06-14,UK,Basic,40,6.36,2,No,40,0,916,Medium,Moderate,Mid
2299,2022-05-30,UK,Standard,40,14.75,2,No,40,0,1296,Medium,Moderate,Mid
2300,2021-05-07,Australia,Standard,20,4.36,1,No,20,0,1684,Low,Moderate,Low
2301,2023-03-20,Canada,Premium,20,17.42,0,No,20,0,1002,Medium,None,Low
2302,2022-12-01,Canada,Standard,70,7.21,0,No,70,0,1111,Medium,None,High
2303,2023-05-24,USA,Standard,20,9.09,0,Yes,20,1,937,Medium,None,Low
2304,2021-01-14,Australia,Standard,40,4.12,1,Yes,40,1,1797,Low,Moderate,Mid
2305,2021-01-12,USA,Standard,40,3.95,3,No,40,0,1799,Low,Moderate,Mid
2306,2021-03-28,Australia,Premium,40,2.69,2,No,40,0,1724,Low,Moderate,Mid
2307,2022-06-08,Australia,Basic,70,16.0,1,No,70,0,1287,Medium,Moderate,High
2308,2022-06-21,UK,Basic,70,2.96,2,No,70,0,1274,Low,Moderate,High
2309,2021-10-28,UK,Premium,20,4.17,0,No,20,0,1510,Low,None,Low
2310,2021-08-31,USA,Standard,70,7.98,1,No,70,0,1568,Medium,Moderate,High
2311,2021-05-02,Australia,Standard,70,3.17,2,Yes,70,1,1689,Low,Moderate,High
2312,2021-05-27,Canada,Basic,40,14.35,0,No,40,0,1664,Medium,None,Mid
2313,2022-07-21,UK,Basic,40,11.26,0,No,40,0,1244,Medium,None,Mid
2314,2023-01-20,Canada,Standard,20,6.34,0,No,20,0,1061,Medium,None,Low
2315,2021-12-22,USA,Standard,40,17.37,6,No,40,0,1455,Medium,High,Mid
2316,2022-11-16,UK,Basic,70,3.04,3,No,70,0,1126,Low,Moderate,High
2317,2023-01-03,UK,Basic,20,2.72,1,No,20,0,1078,Low,Moderate,Low
2318,2022-09-23,Australia,Premium,20,11.53,3,Yes,20,1,1180,Medium,Moderate,Low
2319,2021-11-05,USA,Basic,40,3.04,0,No,40,0,1502,Low,None,Mid
2320,2022-11-26,Australia,Premium,40,5.71,1,No,40,0,1116,Medium,Moderate,Mid
2321,2021-10-15,UK,Basic,40,35.74,1,No,40,0,1523,High,Moderate,Mid
2322,2021-11-03,USA,Standard,20,10.87,0,No,20,0,1504,Medium,None,Low
2323,2023-03-23,UK,Premium,40,9.72,0,Yes,40,1,999,Medium,None,Mid
2324,2022-08-17,USA,Standard,70,51.68,2,Yes,70,1,1217,High,Moderate,High
2325,2022-12-24,UK,Basic,20,24.31,2,No,20,0,1088,High,Moderate,Low
2326,2022-10-24,Canada,Standard,40,7.87,2,Yes,40,1,1149,Medium,Moderate,Mid
2327,2022-07-03,Canada,Basic,70,13.37,3,No,70,0,1262,Medium,Moderate,High
2328,2021-12-18,Australia,Basic,70,4.84,4,No,70,0,1459,Low,High,High
2329,2021-11-08,Canada,Premium,40,8.09,1,Yes,40,1,1499,Medium,Moderate,Mid
2330,2023-05-23,UK,Standard,70,13.71,5,No,70,0,938,Medium,High,High
2331,2021-02-28,UK,Standard,20,5.47,1,No,20,0,1752,Medium,Moderate,Low
2332,2022-10-05,Canada,Basic,20,3.85,0,No,20,0,1168,Low,None,Low
2333,2022-12-15,Australia,Basic,70,15.89,1,No,70,0,1097,Medium,Moderate,High
2334,2023-01-25,Canada,Basic,20,8.84,3,No,20,0,1056,Medium,Moderate,Low
2335,2021-02-04,USA,Standard,40,5.36,3,Yes,40,1,1776,Medium,Moderate,Mid
2336,2022-03-21,USA,Standard,70,10.19,2,No,70,0,1366,Medium,Moderate,High
2337,2021-04-03,USA,Standard,20,4.61,1,No,20,0,1718,Low,Moderate,Low
2338,2021-07-26,Canada,Premium,40,8.75,0,Yes,40,1,1604,Medium,None,Mid
2339,2021-12-19,Canada,Basic,40,9.64,2,Yes,40,1,1458,Medium,Moderate,Mid
2340,2021-11-28,Canada,Basic,20,2.68,3,No,20,0,1479,Low,Moderate,Low
2341,2023-03-28,USA,Basic,70,21.26,0,No,70,0,994,High,None,High
2342,2023-05-12,Australia,Basic,40,6.55,2,Yes,40,1,949,Medium,Moderate,Mid
2343,2022-12-26,UK,Basic,40,15.61,1,Yes,40,1,1086,Medium,Moderate,Mid
2344,2021-06-08,Canada,Premium,40,4.16,2,Yes,40,1,1652,Low,Moderate,Mid
2345,2021-01-24,Australia,Basic,40,14.65,1,No,40,0,1787,Medium,Moderate,Mid
2346,2022-02-08,UK,Premium,70,11.79,0,No,70,0,1407,Medium,None,High
2347,2023-03-16,UK,Basic,20,4.89,2,No,20,0,1006,Low,Moderate,Low
2348,2022-05-31,UK,Premium,20,3.47,0,No,20,0,1295,Low,None,Low
2349,2023-01-02,Australia,Standard,20,10.7,0,No,20,0,1079,Medium,None,Low
2350,2021-12-30,Australia,Premium,40,9.16,2,No,40,0,1447,Medium,Moderate,Mid
2351,2022-01-17,USA,Basic,70,6.17,2,No,70,0,1429,Medium,Moderate,High
2352,2022-06-16,Australia,Standard,20,22.0,0,Yes,20,1,1279,High,None,Low
2353,2021-06-01,Australia,Premium,70,9.55,2,No,70,0,1659,Medium,Moderate,High
2354,2022-07-16,Australia,Basic,20,7.96,2,Yes,20,1,1249,Medium,Moderate,Low
2355,2022-11-20,UK,Basic,40,5.34,1,No,40,0,1122,Medium,Moderate,Mid
2356,2022-08-31,Canada,Basic,20,22.02,0,No,20,0,1203,High,None,Low
2357,2022-09-09,USA,Premium,40,17.94,2,No,40,0,1194,Medium,Moderate,Mid
2358,2022-02-24,Canada,Standard,40,3.98,3,No,40,0,1391,Low,Moderate,Mid
2359,2021-09-07,Canada,Standard,20,12.52,0,Yes,20,1,1561,Medium,None,Low
2360,2021-04-27,Australia,Basic,70,12.02,1,Yes,70,1,1694,Medium,Moderate,High
2361,2023-05-16,USA,Basic,40,12.38,0,No,40,0,945,Medium,None,Mid
2362,2022-05-27,Canada,Premium,70,10.44,1,No,70,0,1299,Medium,Moderate,High
2363,2023-01-10,Canada,Basic,20,1.18,2,No,20,0,1071,Low,Moderate,Low
2364,2022-08-01,USA,Standard,40,6.38,0,No,40,0,1233,Medium,None,Mid
2365,2021-12-01,Australia,Premium,70,13.15,0,No,70,0,1476,Medium,None,High
2366,2022-02-22,Canada,Basic,40,7.55,0,No,40,0,1393,Medium,None,Mid
2367,2023-02-13,UK,Standard,20,1.87,2,No,20,0,1037,Low,Moderate,Low
2368,2021-10-22,Canada,Basic,40,13.33,1,No,40,0,1516,Medium,Moderate,Mid
2369,2023-01-25,UK,Standard,20,9.46,1,No,20,0,1056,Medium,Moderate,Low
2370,2022-01-06,Australia,Basic,70,12.14,0,Yes,70,1,1440,Medium,None,High
2371,2021-07-05,Canada,Standard,40,8.3,2,No,40,0,1625,Medium,Moderate,Mid
2372,2021-09-03,USA,Basic,70,11.08,0,No,70,0,1565,Medium,None,High
2373,2022-09-29,USA,Basic,20,22.86,0,No,20,0,1174,High,None,Low
2374,2021-09-25,Canada,Standard,20,14.36,3,No,20,0,1543,Medium,Moderate,Low
2375,2022-10-05,Australia,Basic,70,29.47,2,No,70,0,1168,High,Moderate,High
2376,2021-08-25,Australia,Standard,70,10.54,0,Yes,70,1,1574,Medium,None,High
2377,2022-06-14,USA,Basic,20,5.29,1,No,20,0,1281,Medium,Moderate,Low
2378,2022-07-06,Canada,Standard,70,9.26,0,No,70,0,1259,Medium,None,High
2379,2021-01-21,Australia,Basic,20,9.38,4,No,20,0,1790,Medium,High,Low
2380,2023-01-07,USA,Standard,70,4.58,1,No,70,0,1074,Low,Moderate,High
2381,2023-05-17,UK,Basic,20,6.15,2,No,20,0,944,Medium,Moderate,Low
2382,2023-03-05,Canada,Basic,20,5.26,0,Yes,20,1,1017,Medium,None,Low
2383,2022-06-04,UK,Basic,40,13.38,1,No,40,0,1291,Medium,Moderate,Mid
2384,2021-04-10,UK,Standard,20,16.32,2,Yes,20,1,1711,Medium,Moderate,Low
2385,2023-01-22,Australia,Basic,20,6.36,1,No,20,0,1059,Medium,Moderate,Low
2386,2022-04-23,Australia,Premium,40,25.9,1,Yes,40,1,1333,High,Moderate,Mid
2387,2022-08-22,Australia,Premium,40,5.92,1,No,40,0,1212,Medium,Moderate,Mid
2388,2021-10-25,Canada,Basic,70,0.87,0,Yes,70,1,1513,Low,None,High
2389,2022-06-10,UK,Standard,70,24.34,2,No,70,0,1285,High,Moderate,High
2390,2021-11-30,Canada,Basic,20,1.97,2,Yes,20,1,1477,Low,Moderate,Low
2391,2021-01-02,Australia,Basic,70,19.87,2,No,70,0,1809,Medium,Moderate,High
2392,2022-01-10,UK,Standard,70,11.66,1,No,70,0,1436,Medium,Moderate,High
2393,2021-10-20,Canada,Standard,20,17.0,0,No,20,0,1518,Medium,None,Low
2394,2023-04-17,Canada,Standard,40,34.99,3,No,40,0,974,High,Moderate,Mid
2395,2022-07-07,USA,Basic,40,2.25,0,Yes,40,1,1258,Low,None,Mid
2396,2021-11-14,Canada,Basic,20,10.85,1,No,20,0,1493,Medium,Moderate,Low
2397,2022-05-17,Australia,Basic,20,11.4,2,No,20,0,1309,Medium,Moderate,Low
2398,2023-04-08,Canada,Standard,20,4.71,3,No,20,0,983,Low,Moderate,Low
2399,2022-01-16,UK,Standard,20,8.59,2,No,20,0,1430,Medium,Moderate,Low
2400,2022-09-15,Canada,Standard,20,10.94,1,No,20,0,1188,Medium,Moderate,Low
2401,2021-01-14,USA,Basic,20,4.52,2,No,20,0,1797,Low,Moderate,Low
2402,2022-05-19,UK,Basic,70,0.87,1,No,70,0,1307,Low,Moderate,High
2403,2021-08-19,UK,Basic,70,11.35,2,Yes,70,1,1580,Medium,Moderate,High
2404,2021-03-25,USA,Basic,70,0.63,1,No,70,0,1727,Low,Moderate,High
2405,2021-05-10,Australia,Basic,40,3.01,0,No,40,0,1681,Low,None,Mid
2406,2023-01-13,UK,Premium,20,11.52,3,No,20,0,1068,Medium,Moderate,Low
2407,2023-04-18,Australia,Premium,20,12.77,4,No,20,0,973,Medium,High,Low
2408,2021-05-25,UK,Standard,70,21.67,1,No,70,0,1666,High,Moderate,High
2409,2023-06-10,UK,Basic,40,12.5,1,No,40,0,920,Medium,Moderate,Mid
2410,2023-05-07,Australia,Basic,70,17.61,0,No,70,0,954,Medium,None,High
2411,2021-01-28,UK,Premium,20,6.11,3,No,20,0,1783,Medium,Moderate,Low
2412,2021-03-07,Australia,Basic,20,13.14,3,No,20,0,1745,Medium,Moderate,Low
2413,2021-06-12,USA,Premium,70,2.76,1,No,70,0,1648,Low,Moderate,High
2414,2021-08-17,Australia,Basic,70,9.26,3,No,70,0,1582,Medium,Moderate,High
2415,2021-09-18,USA,Basic,20,11.09,1,No,20,0,1550,Medium,Moderate,Low
2416,2022-03-25,UK,Premium,70,17.45,0,Yes,70,1,1362,Medium,None,High
2417,2022-02-28,Australia,Basic,20,1.95,0,Yes,20,1,1387,Low,None,Low
2418,2022-04-05,UK,Standard,70,11.43,3,No,70,0,1351,Medium,Moderate,High
2419,2022-11-07,Australia,Standard,40,4.51,1,No,40,0,1135,Low,Moderate,Mid
2420,2021-10-28,USA,Basic,20,7.16,0,No,20,0,1510,Medium,None,Low
2421,2021-10-30,USA,Basic,40,7.84,3,No,40,0,1508,Medium,Moderate,Mid
2422,2021-10-14,Australia,Standard,70,27.36,0,No,70,0,1524,High,None,High
2423,2022-01-30,USA,Standard,40,12.42,1,Yes,40,1,1416,Medium,Moderate,Mid
2424,2021-01-10,UK,Basic,70,7.54,1,No,70,0,1801,Medium,Moderate,High
2425,2022-12-08,UK,Premium,40,5.81,1,No,40,0,1104,Medium,Moderate,Mid
2426,2022-09-22,Canada,Basic,40,4.64,0,No,40,0,1181,Low,None,Mid
2427,2021-09-27,USA,Basic,40,5.07,1,No,40,0,1541,Medium,Moderate,Mid
2428,2022-08-15,UK,Basic,20,12.9,0,Yes,20,1,1219,Medium,None,Low
2429,2022-08-28,Australia,Basic,40,5.56,2,No,40,0,1206,Medium,Moderate,Mid
2430,2023-02-17,USA,Basic,70,0.8,0,No,70,0,1033,Low,None,High
2431,2023-04-24,UK,Premium,70,2.12,0,No,70,0,967,Low,None,High
2432,2023-05-12,USA,Basic,20,10.32,2,Yes,20,1,949,Medium,Moderate,Low
2433,2021-12-27,Australia,Basic,20,2.52,1,No,20,0,1450,Low,Moderate,Low
2434,2021-09-14,UK,Basic,70,4.76,1,No,70,0,1554,Low,Moderate,High
2435,2021-05-13,Canada,Standard,40,13.93,2,No,40,0,1678,Medium,Moderate,Mid
2436,2021-10-03,Canada,Premium,70,8.32,1,No,70,0,1535,Medium,Moderate,High
2437,2023-02-15,USA,Basic,20,2.49,0,Yes,20,1,1035,Low,None,Low
2438,2022-11-14,Australia,Basic,20,16.29,1,No,20,0,1128,Medium,Moderate,Low
2439,2022-05-28,UK,Basic,70,10.91,4,No,70,0,1298,Medium,High,High
2440,2021-11-09,Australia,Basic,40,1.91,1,Yes,40,1,1498,Low,Moderate,Mid
2441,2022-07-30,UK,Basic,40,1.37,2,No,40,0,1235,Low,Moderate,Mid
2442,2023-06-05,USA,Basic,20,17.24,4,Yes,20,1,925,Medium,High,Low
2443,2021-10-11,UK,Basic,70,5.77,4,No,70,0,1527,Medium,High,High
2444,2021-05-01,Australia,Standard,70,5.76,1,No,70,0,1690,Medium,Moderate,High
2445,2021-04-17,Australia,Basic,20,6.04,0,No,20,0,1704,Medium,None,Low
2446,2022-11-18,USA,Premium,70,8.77,2,No,70,0,1124,Medium,Moderate,High
2447,2021-07-23,Australia,Premium,20,3.25,2,No,20,0,1607,Low,Moderate,Low
2448,2021-06-14,UK,Standard,40,9.59,1,No,40,0,1646,Medium,Moderate,Mid
2449,2021-11-01,USA,Basic,40,2.24,3,Yes,40,1,1506,Low,Moderate,Mid
2450,2022-05-12,UK,Basic,70,15.33,2,No,70,0,1314,Medium,Moderate,High
2451,2022-09-24,Australia,Basic,40,4.42,4,No,40,0,1179,Low,High,Mid
2452,2022-07-10,USA,Standard,40,8.27,1,No,40,0,1255,Medium,Moderate,Mid
2453,2023-04-04,UK,Basic,20,3.84,2,No,20,0,987,Low,Moderate,Low
2454,2021-06-05,Australia,Premium,20,14.74,0,No,20,0,1655,Medium,None,Low
2455,2022-01-02,Australia,Premium,70,3.51,0,No,70,0,1444,Low,None,High
2456,2022-12-20,Canada,Basic,20,6.44,1,No,20,0,1092,Medium,Moderate,Low
2457,2022-09-12,Australia,Standard,70,12.23,1,No,70,0,1191,Medium,Moderate,High
2458,2021-09-08,UK,Basic,70,9.17,3,No,70,0,1560,Medium,Moderate,High
2459,2023-06-01,USA,Basic,20,1.27,3,No,20,0,929,Low,Moderate,Low
2460,2021-11-30,Canada,Basic,40,10.34,1,No,40,0,1477,Medium,Moderate,Mid
2461,2022-10-04,Australia,Basic,40,12.47,1,No,40,0,1169,Medium,Moderate,Mid
2462,2022-05-26,Australia,Premium,40,4.74,2,No,40,0,1300,Low,Moderate,Mid
2463,2021-10-20,Australia,Basic,40,13.38,1,No,40,0,1518,Medium,Moderate,Mid
2464,2021-01-20,UK,Basic,70,1.53,0,No,70,0,1791,Low,None,High
2465,2021-10-09,Canada,Standard,40,1.71,1,No,40,0,1529,Low,Moderate,Mid
2466,2023-03-08,UK,Standard,70,5.07,0,Yes,70,1,1014,Medium,None,High
2467,2021-01-01,Canada,Basic,20,5.23,1,No,20,0,1810,Medium,Moderate,Low
2468,2021-04-29,USA,Premium,20,13.07,1,No,20,0,1692,Medium,Moderate,Low
2469,2021-02-04,UK,Standard,70,1.64,0,Yes,70,1,1776,Low,None,High
2470,2021-07-17,UK,Basic,40,6.93,1,No,40,0,1613,Medium,Moderate,Mid
2471,2022-04-30,USA,Basic,70,13.51,2,No,70,0,1326,Medium,Moderate,High
2472,2023-01-27,Canada,Basic,40,4.25,1,Yes,40,1,1054,Low,Moderate,Mid
2473,2021-02-28,Australia,Premium,40,19.09,0,No,40,0,1752,Medium,None,Mid
2474,2023-04-17,USA,Standard,70,9.89,3,No,70,0,974,Medium,Moderate,High
2475,2021-06-10,Australia,Premium,70,3.27,0,No,70,0,1650,Low,None,High
2476,2022-11-22,Australia,Basic,40,18.41,2,Yes,40,1,1120,Medium,Moderate,Mid
2477,2021-07-25,USA,Basic,70,11.96,1,No,70,0,1605,Medium,Moderate,High
2478,2021-01-12,Canada,Basic,40,11.83,1,No,40,0,1799,Medium,Moderate,Mid
2479,2022-05-05,Australia,Basic,70,10.01,2,Yes,70,1,1321,Medium,Moderate,High
2480,2021-10-03,USA,Standard,20,4.69,1,No,20,0,1535,Low,Moderate,Low
2481,2022-11-24,UK,Standard,40,13.51,0,No,40,0,1118,Medium,None,Mid
2482,2021-08-30,UK,Basic,20,2.68,1,No,20,0,1569,Low,Moderate,Low
2483,2021-08-04,UK,Basic,70,2.39,1,No,70,0,1595,Low,Moderate,High
2484,2021-09-08,USA,Basic,20,7.78,5,Yes,20,1,1560,Medium,High,Low
2485,2023-03-22,UK,Basic,70,6.01,1,No,70,0,1000,Medium,Moderate,High
2486,2021-05-06,Australia,Basic,40,12.98,0,No,40,0,1685,Medium,None,Mid
2487,2021-08-05,UK,Basic,70,8.27,0,No,70,0,1594,Medium,None,High
2488,2021-11-02,UK,Basic,70,12.65,3,No,70,0,1505,Medium,Moderate,High
2489,2023-03-08,Australia,Basic,40,10.98,1,No,40,0,1014,Medium,Moderate,Mid
2490,2021-07-04,UK,Basic,70,5.52,1,No,70,0,1626,Medium,Moderate,High
2491,2021-02-08,Australia,Basic,40,5.42,0,No,40,0,1772,Medium,None,Mid
2492,2021-08-11,UK,Standard,70,14.41,2,No,70,0,1588,Medium,Moderate,High
2493,2021-07-03,Australia,Basic,40,3.28,0,Yes,40,1,1627,Low,None,Mid
2494,2022-05-10,UK,Premium,20,10.28,1,No,20,0,1316,Medium,Moderate,Low
2495,2022-03-03,Australia,Basic,70,7.77,1,No,70,0,1384,Medium,Moderate,High
2496,2021-06-27,USA,Basic,70,9.0,3,Yes,70,1,1633,Medium,Moderate,High
2497,2022-03-04,Australia,Basic,70,8.38,1,No,70,0,1383,Medium,Moderate,High
2498,2021-10-21,UK,Basic,40,14.59,0,No,40,0,1517,Medium,None,Mid
2499,2023-05-02,UK,Premium,70,5.18,0,No,70,0,959,Medium,None,High
2500,2021-05-31,Canada,Basic,40,4.86,1,Yes,40,1,1660,Low,Moderate,Mid
2501,2022-01-19,Australia,Premium,70,7.65,1,Yes,70,1,1427,Medium,Moderate,High
2502,2022-09-30,USA,Premium,20,7.61,1,No,20,0,1173,Medium,Moderate,Low
2503,2023-03-24,Australia,Standard,70,6.24,1,No,70,0,998,Medium,Moderate,High
2504,2021-11-04,Australia,Standard,20,8.95,1,No,20,0,1503,Medium,Moderate,Low
2505,2021-12-02,USA,Standard,40,7.21,1,Yes,40,1,1475,Medium,Moderate,Mid
2506,2023-01-16,Australia,Basic,20,8.74,1,No,20,0,1065,Medium,Moderate,Low
2507,2023-06-11,USA,Standard,70,35.54,0,No,70,0,919,High,None,High
2508,2022-01-10,USA,Basic,70,6.39,1,No,70,0,1436,Medium,Moderate,High
2509,2021-01-08,Australia,Basic,40,12.72,1,No,40,0,1803,Medium,Moderate,Mid
2510,2021-12-07,Australia,Basic,70,7.73,1,Yes,70,1,1470,Medium,Moderate,High
2511,2021-05-09,UK,Standard,70,10.8,0,No,70,0,1682,Medium,None,High
2512,2023-02-15,UK,Premium,40,20.97,1,No,40,0,1035,High,Moderate,Mid
2513,2022-10-31,Canada,Basic,40,9.72,3,No,40,0,1142,Medium,Moderate,Mid
2514,2021-12-18,Canada,Premium,20,4.58,1,No,20,0,1459,Low,Moderate,Low
2515,2021-12-24,Australia,Basic,40,16.44,1,No,40,0,1453,Medium,Moderate,Mid
