customer_id,signup_date,country
2144,2021-01-21,UK
2145,2021-10-30,Canada
2146,2023-05-19,Canada
2147,2021-03-25,USA
2148,2023-02-13,USA
2149,2022-10-21,UK
2150,2022-03-29,Canada
2151,2022-01-22,Australia
2152,2022-05-22,Australia
2153,2021-09-14,UK
2154,2022-07-24,UK
2155,2023-06-11,Canada
2156,2022-06-11,Canada
2157,2021-06-11,Canada
2158,2021-06-12,USA
2159,2023-04-12,USA
2160,2023-03-04,UK
2161,2023-03-03,USA
2162,2022-06-08,Canada
2163,2023-02-25,Canada
2164,2021-09-28,USA
2165,2022-05-07,Australia
2166,2021-07-27,UK
2167,2022-06-23,Australia
2168,2022-08-07,UK
2169,2021-03-01,Australia
2170,2022-03-06,USA
2171,2022-10-19,UK
2172,2022-08-28,UK
2173,2021-11-05,UK
2174,2022-06-04,Canada
2175,2022-08-14,Canada
2176,2021-01-27,Australia
2177,2022-11-17,USA
2178,2022-07-16,Canada
2179,2021-07-18,UK
2180,2022-01-22,Canada
2181,2021-12-15,USA
2182,2022-11-24,Canada
2183,2022-06-20,UK
2184,2023-04-08,Australia
2185,2022-01-13,UK
2186,2023-06-18,USA
2187,2022-07-12,Australia
2188,2022-06-11,Canada
2189,2021-06-02,Canada
2190,2023-01-04,Canada
2191,2021-07-25,Australia
2192,2022-03-31,UK
2193,2021-09-30,Australia
2194,2023-06-13,Australia
2195,2021-08-24,USA
2196,2023-05-02,Australia
2197,2023-01-10,Canada
2198,2022-06-05,UK
2199,2022-11-09,UK
2200,2023-04-11,UK
2201,2022-12-27,Canada
2202,2022-05-16,Canada
2203,2021-04-27,Canada
2204,2022-01-21,Canada
2205,2021-12-10,Canada
2206,2022-08-07,Australia
2207,2022-01-30,Canada
2208,2021-03-05,Canada
2209,2022-12-18,Canada
2210,2022-12-22,Canada
2211,2021-03-13,UK
2212,2023-02-28,Canada
2213,2021-10-01,Australia
2214,2021-11-16,Australia
2215,2021-12-04,Australia
2216,2022-01-01,USA
2217,2022-05-10,UK
2218,2022-08-30,Canada
2219,2021-06-15,USA
2220,2022-06-28,Canada
2221,2021-01-11,USA
2222,2021-10-28,USA
2223,2022-12-30,Australia
2224,2023-03-12,Australia
2225,2021-04-12,USA
2226,2022-03-01,Australia
2227,2022-01-27,USA
2228,2023-02-18,UK
2229,2021-08-02,Australia
2230,2022-11-22,Australia
2231,2021-03-29,Australia
2232,2022-07-07,UK
2233,2022-02-05,USA
2234,2022-08-11,Canada
2235,2023-06-08,Australia
2236,2021-02-15,USA
2237,2022-11-03,UK
2238,2022-04-08,Canada
2239,2022-08-15,Australia
2240,2021-11-06,UK
2241,2021-03-27,UK
2242,2021-04-02,Canada
2243,2022-10-22,USA
2244,2022-11-04,Australia
2245,2022-12-15,Australia
2246,2021-08-30,USA
2247,2023-05-15,USA
2248,2021-01-02,USA
2249,2021-08-13,Canada
2250,2023-03-12,Canada
2251,2023-01-15,Australia
2252,2022-08-12,Canada
2253,2021-04-26,UK
2254,2022-10-28,Australia
2255,2021-04-13,Canada
2256,2021-07-13,USA
2257,2021-06-15,UK
2258,2023-05-21,USA
2259,2021-03-31,Australia
2260,2022-11-17,USA
2261,2021-05-02,Canada
2262,2021-05-23,Canada
2263,2021-04-16,Australia
2264,2023-06-06,USA
2265,2022-03-04,Australia
2266,2021-11-01,USA
2267,2023-05-22,UK
2268,2021-11-13,Canada
2269,2022-09-27,Australia
2270,2021-01-09,UK
2271,2023-02-13,UK
2272,2021-03-14,Australia
2273,2021-12-25,Australia
2274,2021-08-11,UK
2275,2022-02-20,USA
2276,2022-07-07,UK
2277,2022-01-05,Australia
2278,2022-12-17,UK
2279,2021-09-21,USA
2280,2023-04-20,Canada
2281,2022-11-21,Canada
2282,2023-05-10,UK
2283,2021-11-14,USA
2284,2021-03-25,Canada
2285,2021-11-14,UK
2286,2021-04-21,UK
2287,2021-09-08,USA
2288,2022-01-18,Australia
2289,2021-01-07,UK
2290,2022-04-04,Australia
2291,2021-03-25,Australia
2292,2021-07-27,Canada
2293,2023-06-19,Australia
2294,2022-01-25,USA
2295,2021-11-10,Canada
2296,2021-01-22,Canada
2297,2022-02-14,Canada
2298,2023-06-14,UK
2299,2022-05-30,UK
2300,2021-05-07,Australia
2301,2023-03-20,Canada
2302,2022-12-01,Canada
2303,2023-05-24,USA
2304,2021-01-14,Australia
2305,2021-01-12,USA
2306,2021-03-28,Australia
2307,2022-06-08,Australia
2308,2022-06-21,UK
2309,2021-10-28,UK
2310,2021-08-31,USA
2311,2021-05-02,Australia
2312,2021-05-27,Canada
2313,2022-07-21,UK
2314,2023-01-20,Canada
2315,2021-12-22,USA
2316,2022-11-16,UK
2317,2023-01-03,UK
2318,2022-09-23,Australia
2319,2021-11-05,USA
2320,2022-11-26,Australia
2321,2021-10-15,UK
2322,2021-11-03,USA
2323,2023-03-23,UK
2324,2022-08-17,USA
2325,2022-12-24,UK
2326,2022-10-24,Canada
2327,2022-07-03,Canada
2328,2021-12-18,Australia
2329,2021-11-08,Canada
2330,2023-05-23,UK
2331,2021-02-28,UK
2332,2022-10-05,Canada
2333,2022-12-15,Australia
2334,2023-01-25,Canada
2335,2021-02-04,USA
2336,2022-03-21,USA
2337,2021-04-03,USA
2338,2021-07-26,Canada
2339,2021-12-19,Canada
2340,2021-11-28,Canada
2341,2023-03-28,USA
2342,2023-05-12,Australia
2343,2022-12-26,UK
2344,2021-06-08,Canada
2345,2021-01-24,Australia
2346,2022-02-08,UK
2347,2023-03-16,UK
2348,2022-05-31,UK
2349,2023-01-02,Australia
2350,2021-12-30,Australia
2351,2022-01-17,USA
2352,2022-06-16,Australia
2353,2021-06-01,Australia
2354,2022-07-16,Australia
2355,2022-11-20,UK
2356,2022-08-31,Canada
2357,2022-09-09,USA
2358,2022-02-24,Canada
2359,2021-09-07,Canada
2360,2021-04-27,Australia
2361,2023-05-16,USA
2362,2022-05-27,Canada
2363,2023-01-10,Canada
2364,2022-08-01,USA
2365,2021-12-01,Australia
2366,2022-02-22,Canada
2367,2023-02-13,UK
2368,2021-10-22,Canada
2369,2023-01-25,UK
2370,2022-01-06,Australia
2371,2021-07-05,Canada
2372,2021-09-03,USA
2373,2022-09-29,USA
2374,2021-09-25,Canada
2375,2022-10-05,Australia
2376,2021-08-25,Australia
2377,2022-06-14,USA
2378,2022-07-06,Canada
2379,2021-01-21,Australia
2380,2023-01-07,USA
2381,2023-05-17,UK
2382,2023-03-05,Canada
2383,2022-06-04,UK
2384,2021-04-10,UK
2385,2023-01-22,Australia
2386,2022-04-23,Australia
2387,2022-08-22,Australia
2388,2021-10-25,Canada
2389,2022-06-10,UK
2390,2021-11-30,Canada
2391,2021-01-02,Australia
2392,2022-01-10,UK
2393,2021-10-20,Canada
2394,2023-04-17,Canada
2395,2022-07-07,USA
2396,2021-11-14,Canada
2397,2022-05-17,Australia
2398,2023-04-08,Canada
2399,2022-01-16,UK
2400,2022-09-15,Canada
2401,2021-01-14,USA
2402,2022-05-19,UK
2403,2021-08-19,UK
2404,2021-03-25,USA
2405,2021-05-10,Australia
2406,2023-01-13,UK
2407,2023-04-18,Australia
2408,2021-05-25,UK
2409,2023-06-10,UK
2410,2023-05-07,Australia
2411,2021-01-28,UK
2412,2021-03-07,Australia
2413,2021-06-12,USA
2414,2021-08-17,Australia
2415,2021-09-18,USA
2416,2022-03-25,UK
2417,2022-02-28,Australia
2418,2022-04-05,UK
2419,2022-11-07,Australia
2420,2021-10-28,USA
2421,2021-10-30,USA
2422,2021-10-14,Australia
2423,2022-01-30,USA
2424,2021-01-10,UK
2425,2022-12-08,UK
2426,2022-09-22,Canada
2427,2021-09-27,USA
2428,2022-08-15,UK
2429,2022-08-28,Australia
2430,2023-02-17,USA
2431,2023-04-24,UK
2432,2023-05-12,USA
2433,2021-12-27,Australia
2434,2021-09-14,UK
2435,2021-05-13,Canada
2436,2021-10-03,Canada
2437,2023-02-15,USA
2438,2022-11-14,Australia
2439,2022-05-28,UK
2440,2021-11-09,Australia
2441,2022-07-30,UK
2442,2023-06-05,USA
2443,2021-10-11,UK
2444,2021-05-01,Australia
2445,2021-04-17,Australia
2446,2022-11-18,USA
2447,2021-07-23,Australia
2448,2021-06-14,UK
2449,2021-11-01,USA
2450,2022-05-12,UK
2451,2022-09-24,Australia
2452,2022-07-10,USA
2453,2023-04-04,UK
2454,2021-06-05,Australia
2455,2022-01-02,Australia
2456,2022-12-20,Canada
2457,2022-09-12,Australia
2458,2021-09-08,UK
2459,2023-06-01,USA
2460,2021-11-30,Canada
2461,2022-10-04,Australia
2462,2022-05-26,Australia
2463,2021-10-20,Australia
2464,2021-01-20,UK
2465,2021-10-09,Canada
2466,2023-03-08,UK
2467,2021-01-01,Canada
2468,2021-04-29,USA
2469,2021-02-04,UK
2470,2021-07-17,UK
2471,2022-04-30,USA
2472,2023-01-27,Canada
2473,2021-02-28,Australia
2474,2023-04-17,USA
2475,2021-06-10,Australia
2476,2022-11-22,Australia
2477,2021-07-25,USA
2478,2021-01-12,Canada
2479,2022-05-05,Australia
2480,2021-10-03,USA
2481,2022-11-24,UK
2482,2021-08-30,UK
2483,2021-08-04,UK
2484,2021-09-08,USA
2485,2023-03-22,UK
2486,2021-05-06,Australia
2487,2021-08-05,UK
2488,2021-11-02,UK
2489,2023-03-08,Australia
2490,2021-07-04,UK
2491,2021-02-08,Australia
2492,2021-08-11,UK
2493,2021-07-03,Australia
2494,2022-05-10,UK
2495,2022-03-03,Australia
2496,2021-06-27,USA
2497,2022-03-04,Australia
2498,2021-10-21,UK
2499,2023-05-02,UK
2500,2021-05-31,Canada
2501,2022-01-19,Australia
2502,2022-09-30,USA
2503,2023-03-24,Australia
2504,2021-11-04,Australia
2505,2021-12-02,USA
2506,2023-01-16,Australia
2507,2023-06-11,USA
2508,2022-01-10,USA
2509,2021-01-08,Australia
2510,2021-12-07,Australia
2511,2021-05-09,UK
2512,2023-02-15,UK
2513,2022-10-31,Canada
2514,2021-12-18,Canada
2515,2021-12-24,Australia
2516,2022-06-01,USA
2517,2022-05-10,Canada
2518,2021-03-27,Australia
2519,2021-06-24,Canada
2520,2023-03-13,USA
2521,2021-07-12,Australia
2522,2021-11-07,USA
2523,2021-04-29,Australia
2524,2021-08-06,Canada
2525,2022-03-03,UK
2526,2022-02-18,Canada
2527,2021-04-24,Canada
2528,2021-05-25,UK
2529,2022-06-22,UK
2530,2022-10-10,Australia
2531,2021-10-30,Australia
2532,2023-01-14,USA
2533,2023-05-31,USA
2534,2022-08-11,Canada
2535,2023-04-20,UK
2536,2021-12-11,USA
2537,2023-03-25,Canada
2538,2023-03-12,UK
2539,2021-01-01,Australia
2540,2021-05-27,Canada
2541,2021-10-14,Australia
2542,2022-10-16,USA
2543,2021-02-22,USA
2544,2021-10-31,UK
2545,2021-03-10,Canada
2546,2021-12-27,Australia
2547,2022-08-25,UK
2548,2021-08-08,USA
2549,2022-12-05,USA
2550,2022-07-29,Canada
2551,2022-08-08,Australia
2552,2021-06-10,Canada
2553,2022-11-12,Australia
2554,2021-03-30,Australia
2555,2022-11-19,Canada
2556,2023-02-20,UK
2557,2022-08-08,Canada
2558,2023-01-27,Canada
2559,2022-08-12,USA
2560,2021-06-08,USA
2561,2022-05-04,Canada
2562,2021-11-20,Canada
2563,2022-09-02,USA
2564,2022-01-16,Australia
2565,2021-04-12,Canada
2566,2022-05-09,UK
2567,2022-10-06,UK
2568,2022-09-06,UK
2569,2021-01-19,Canada
2570,2022-03-30,Australia
2571,2022-04-27,Australia
2572,2022-08-17,USA
2573,2022-02-01,Canada
2574,2021-10-06,Australia
2575,2023-05-01,Canada
2576,2021-12-31,USA
2577,2021-11-27,USA
2578,2022-10-03,USA
2579,2021-12-10,UK
2580,2023-04-02,Canada
2581,2022-03-31,USA
2582,2022-08-24,Canada
2583,2022-12-26,UK
2584,2022-10-17,UK
2585,2021-03-06,USA
2586,2021-03-17,USA
2587,2022-12-12,Australia
2588,2021-05-23,Canada
2589,2023-04-08,USA
2590,2022-08-28,Australia
2591,2022-04-18,Canada
2592,2022-02-21,USA
2593,2021-11-01,Australia
2594,2023-01-06,Australia
2595,2022-05-12,Canada
2596,2021-10-18,Australia
2597,2021-04-12,Canada
2598,2021-09-24,Canada
2599,2023-05-17,Canada
2600,2022-09-14,UK
2601,2023-04-22,Australia
2602,2023-02-16,Canada
2603,2021-01-03,USA
2604,2021-03-26,UK
2605,2023-03-05,UK
2606,2021-11-24,Australia
2607,2023-03-27,Canada
2608,2022-03-26,Australia
2609,2022-03-30,UK
2610,2022-09-21,Canada
2611,2021-08-09,USA
2612,2021-06-03,Canada
2613,2022-10-27,UK
2614,2021-01-12,USA
2615,2021-05-13,Canada
2616,2021-10-31,USA
2617,2021-10-20,USA
2618,2021-10-27,UK
2619,2023-01-10,USA
2620,2023-02-22,Australia
2621,2021-02-12,UK
2622,2021-12-09,Australia
2623,2021-11-22,USA
2624,2023-03-25,Australia
2625,2022-05-13,Canada
2626,2021-12-30,USA
2627,2023-06-10,Canada
2628,2022-03-03,Australia
2629,2021-01-21,Canada
2630,2022-02-11,USA
2631,2022-09-11,Canada
2632,2021-12-02,Australia
2633,2023-03-26,Australia
2634,2021-04-27,Australia
2635,2021-05-04,USA
2636,2022-02-03,Australia
2637,2023-03-04,USA
2638,2023-03-15,Canada
2639,2022-12-16,Australia
2640,2021-02-20,Canada
2641,2023-02-22,UK
2642,2021-11-20,Canada
2643,2023-02-28,UK
2644,2021-05-21,Canada
2645,2022-04-15,USA
2646,2023-02-26,Canada
2647,2023-03-13,USA
2648,2021-11-30,USA
2649,2023-06-12,Australia
2650,2022-01-08,USA
2651,2022-07-18,UK
2652,2022-05-09,Australia
2653,2022-06-23,Australia
2654,2022-10-31,Canada
2655,2023-01-21,USA
2656,2021-06-05,USA
2657,2021-10-18,UK
2658,2022-10-10,Canada
2659,2021-05-24,Canada
2660,2021-04-16,Australia
2661,2022-02-24,Australia
2662,2022-11-01,Australia
2663,2022-10-20,UK
2664,2021-01-02,UK
2665,2022-08-12,Australia
2666,2022-10-06,Canada
2667,2021-03-31,UK
2668,2021-12-11,Canada
2669,2021-12-16,Canada
2670,2022-04-04,USA
2671,2021-09-20,Australia
2672,2021-12-17,USA
2673,2021-04-18,Australia
2674,2022-08-09,Australia
2675,2021-02-08,Canada
2676,2021-06-08,Australia
2677,2022-08-06,Canada
2678,2021-11-08,Canada
2679,2021-08-29,Australia
2680,2022-03-21,Canada
2681,2021-10-25,Canada
2682,2021-02-05,Canada
2683,2021-03-25,UK
2684,2022-03-28,Canada
2685,2023-06-05,UK
2686,2023-02-14,UK
2687,2023-04-02,Canada
2688,2022-01-20,Canada
2689,2021-06-21,UK
2690,2022-01-11,UK
2691,2022-11-16,Canada
2692,2021-12-28,Canada
2693,2022-07-13,Australia
2694,2023-06-10,UK
2695,2021-05-21,UK
2696,2023-06-06,Australia
2697,2021-04-28,UK
2698,2021-10-04,USA
2699,2022-12-27,UK
2700,2021-08-08,Australia
2701,2021-01-26,USA
2702,2022-06-05,Canada
2703,2023-02-22,Australia
2704,2021-01-10,Australia
2705,2022-01-13,Canada
2706,2022-09-25,Australia
2707,2022-09-29,UK
2708,2022-11-13,Canada
2709,2022-08-07,Australia
2710,2021-06-01,Canada
2711,2022-12-21,Canada
2712,2021-02-18,Canada
2713,2021-06-03,USA
2714,2023-05-09,Australia
2715,2021-10-20,USA
2716,2022-08-03,Australia
2717,2021-02-19,UK
2718,2022-10-26,UK
2719,2022-06-15,UK
2720,2022-09-04,Australia
2721,2021-03-01,Canada
2722,2021-06-16,Canada
2723,2021-07-21,USA
2724,2023-05-07,USA
2725,2021-05-26,UK
2726,2022-11-07,USA
2727,2022-03-15,Australia
2728,2021-08-30,Australia
2729,2022-08-04,USA
2730,2022-11-18,USA
2731,2022-07-15,USA
2732,2022-04-28,USA
2733,2021-04-18,UK
2734,2021-08-14,UK
2735,2022-11-04,USA
2736,2022-09-23,Australia
2737,2022-10-23,UK
2738,2022-10-24,Australia
2739,2022-03-08,Canada
2740,2023-03-16,Australia
2741,2022-10-17,USA
2742,2022-02-23,Canada
2743,2022-03-31,UK
2744,2021-06-09,UK
2745,2022-06-07,Canada
2746,2022-10-12,Australia
2747,2022-08-13,UK
2748,2021-03-18,USA
2749,2022-05-24,Canada
2750,2022-03-17,USA
2751,2021-09-11,Canada
2752,2023-02-09,UK
2753,2021-11-16,Australia
2754,2023-03-14,Canada
2755,2021-09-20,Canada
2756,2022-08-20,USA
2757,2022-10-20,UK
2758,2023-04-15,USA
2759,2022-07-08,UK
2760,2022-01-09,USA
2761,2022-09-29,Canada
2762,2021-06-16,USA
2763,2023-01-23,Australia
2764,2022-04-04,UK
2765,2021-10-07,UK
2766,2022-12-01,Canada
2767,2021-10-29,UK
2768,2022-06-15,Australia
2769,2022-08-03,USA
2770,2021-08-06,Canada
2771,2021-04-12,Australia
2772,2022-07-08,UK
2773,2021-10-15,UK
2774,2021-06-16,Australia
2775,2022-09-13,USA
2776,2021-02-05,USA
2777,2023-01-14,Canada
2778,2023-01-11,UK
2779,2021-12-19,Australia
2780,2022-11-07,USA
2781,2023-06-18,Canada
2782,2021-03-14,UK
2783,2022-10-10,UK
2784,2021-12-19,Canada
2785,2023-06-10,Canada
2786,2021-03-11,USA
2787,2022-03-01,Australia
2788,2022-12-09,UK
2789,2023-02-20,Australia
2790,2022-07-15,UK
2791,2023-04-08,UK
2792,2022-10-04,Australia
2793,2022-06-01,Canada
2794,2022-03-04,USA
2795,2022-06-23,UK
2796,2021-06-09,Canada
2797,2021-05-29,UK
2798,2023-02-15,USA
2799,2021-08-18,UK
2800,2022-12-13,USA
2801,2022-07-16,USA
2802,2021-03-08,UK
2803,2023-03-23,UK
2804,2022-01-16,USA
2805,2021-02-27,Canada
2806,2021-09-16,Australia
2807,2021-12-08,USA
2808,2023-04-18,UK
2809,2021-05-10,UK
2810,2022-12-28,Canada
2811,2021-06-21,Australia
2812,2023-02-09,USA
2813,2022-09-06,USA
2814,2021-07-28,Australia
2815,2023-03-14,USA
2816,2021-12-20,Australia
2817,2022-04-16,UK
2818,2023-03-09,Australia
2819,2021-04-26,USA
2820,2021-09-21,Australia
2821,2022-10-24,Canada
2822,2023-03-23,UK
2823,2022-03-18,UK
2824,2022-07-02,Australia
2825,2022-03-29,USA
2826,2023-04-25,Canada
2827,2022-04-22,UK
2828,2021-10-14,UK
2829,2021-10-30,USA
2830,2021-11-07,USA
2831,2021-07-27,Canada
2832,2022-09-10,Australia
2833,2022-03-22,USA
2834,2022-11-01,Australia
2835,2022-09-25,Canada
2836,2021-02-24,Australia
2837,2021-01-12,UK
2838,2022-10-19,Australia
2839,2022-02-04,Canada
2840,2022-10-10,Canada
2841,2022-05-30,Canada
2842,2022-10-18,Australia
2843,2022-06-26,UK
2844,2021-08-25,USA
2845,2021-10-06,UK
2846,2021-12-14,Australia
2847,2022-09-19,Australia
2848,2021-04-14,USA
2849,2022-09-22,Australia
2850,2022-06-01,Canada
2851,2023-05-22,Canada
2852,2021-09-05,Canada
2853,2021-12-30,Canada
2854,2021-11-17,Canada
2855,2022-09-25,Australia
2856,2021-10-13,USA
2857,2021-05-29,USA
2858,2021-03-25,Canada
2859,2022-02-10,Australia
2860,2022-04-01,UK
2861,2023-01-13,UK
2862,2023-03-11,Australia
2863,2021-06-10,Canada
2864,2023-02-23,USA
2865,2022-04-05,Australia
2866,2022-07-04,UK
2867,2022-05-15,UK
2868,2023-01-08,UK
2869,2022-05-24,Canada
2870,2022-10-16,UK
2871,2023-03-15,Australia
2872,2022-04-26,Australia
2873,2022-10-25,UK
2874,2021-04-24,Australia
2875,2023-01-19,UK
2876,2022-08-01,UK
2877,2021-12-27,USA
2878,2021-12-07,Canada
2879,2023-02-09,Canada
2880,2023-01-31,USA
2881,2022-03-25,USA
2882,2023-04-23,Canada
2883,2023-04-15,UK
2884,2021-06-29,UK
2885,2022-12-03,Canada
2886,2022-02-11,UK
2887,2022-10-28,USA
2888,2021-07-15,UK
2889,2022-04-11,UK
2890,2021-11-07,Australia
2891,2021-09-19,Australia
2892,2022-02-23,Australia
2893,2022-02-10,UK
2894,2021-05-23,Canada
2895,2021-12-08,USA
2896,2021-11-12,UK
2897,2021-04-11,Canada
2898,2021-09-01,UK
2899,2022-05-05,USA
2900,2021-01-12,UK
2901,2021-08-27,USA
2902,2022-07-15,UK
2903,2021-02-11,USA
2904,2022-11-09,UK
2905,2022-08-17,USA
2906,2022-03-05,Australia
2907,2023-03-14,UK
2908,2021-06-07,UK
2909,2021-08-04,Canada
2910,2022-11-01,Canada
2911,2022-04-07,USA
2912,2021-05-14,UK
2913,2021-03-08,USA
2914,2023-04-28,Australia
2915,2021-01-07,Canada
2916,2022-06-10,USA
2917,2021-03-14,USA
2918,2022-02-03,Canada
2919,2022-02-09,UK
2920,2022-11-06,USA
2921,2022-08-01,Canada
2922,2023-05-09,UK
2923,2021-05-10,Australia
2924,2022-04-11,Canada
2925,2021-07-25,USA
2926,2023-02-27,Australia
2927,2023-02-07,UK
2928,2021-09-23,UK
2929,2022-06-21,Canada
2930,2023-03-04,Canada
2931,2021-09-10,Canada
2932,2023-04-02,UK
2933,2021-10-16,Australia
2934,2021-06-13,UK
2935,2021-04-05,USA
2936,2023-02-21,UK
2937,2023-04-13,USA
2938,2021-04-20,Australia
2939,2021-12-02,Canada
2940,2023-04-02,Canada
2941,2021-08-26,UK
2942,2022-01-16,Canada
2943,2022-03-12,Australia
2944,2023-06-18,Canada
2945,2022-04-28,UK
2946,2021-01-25,Australia
2947,2022-10-15,USA
2948,2021-04-27,UK
2949,2022-04-27,USA
2950,2022-01-27,Australia
2951,2022-06-21,UK
2952,2021-03-20,UK
2953,2022-08-03,Australia
2954,2021-06-22,Canada
2955,2021-01-12,UK
2956,2023-03-11,UK
2957,2021-05-08,USA
2958,2022-08-31,Canada
2959,2021-04-02,USA
2960,2022-10-15,USA
2961,2022-06-27,Canada
2962,2023-04-26,Canada
2963,2022-06-16,Australia
2964,2022-10-20,Canada
2965,2023-04-08,UK
2966,2022-03-23,Canada
2967,2022-01-25,Australia
2968,2022-11-03,Australia
2969,2023-05-11,Australia
2970,2021-02-12,Canada
2971,2021-09-11,Canada
2972,2021-05-10,USA
2973,2021-03-01,USA
2974,2022-10-25,UK
2975,2022-04-12,USA
2976,2021-10-14,UK
2977,2022-06-01,Australia
2978,2022-04-12,USA
2979,2023-02-17,Canada
2980,2021-12-11,USA
2981,2022-10-04,UK
2982,2022-01-17,USA
2983,2023-02-18,Australia
2984,2022-11-21,Canada
2985,2021-09-10,UK
2986,2021-02-25,Canada
2987,2022-04-08,Canada
2988,2022-04-02,UK
2989,2021-03-24,Canada
2990,2021-04-09,Canada
2991,2021-05-29,USA
2992,2021-11-25,Canada
2993,2021-06-05,Canada
2994,2021-07-09,Canada
2995,2022-05-09,Canada
2996,2023-06-02,UK
2997,2021-09-20,Australia
2998,2021-03-21,USA
2999,2022-02-04,Canada
3000,2023-02-03,Canada
3001,2022-09-01,UK
3002,2021-09-17,Australia
3003,2023-02-11,Canada
3004,2022-09-07,UK
3005,2022-07-06,USA
3006,2023-02-24,USA
3007,2021-04-11,Canada
3008,2021-12-25,Canada
3009,2022-01-15,Australia
3010,2023-03-31,Australia
3011,2021-08-09,Canada
3012,2023-03-31,UK
3013,2022-02-24,Australia
3014,2021-05-04,Canada
3015,2022-02-26,Australia
3016,2021-08-19,Canada
3017,2022-11-21,USA
3018,2021-03-04,Canada
3019,2022-04-30,USA
3020,2022-09-20,Australia
3021,2022-12-04,Canada
3022,2022-07-28,Australia
3023,2023-02-07,USA
3024,2022-04-28,Canada
3025,2022-06-03,Australia
3026,2021-06-04,USA
3027,2021-04-02,Australia
3028,2022-06-10,UK
3029,2022-03-31,USA
3030,2023-01-11,USA
3031,2022-08-21,USA
3032,2022-10-07,Canada
3033,2022-05-25,Canada
3034,2021-07-02,Canada
3035,2022-01-21,UK
3036,2022-07-28,UK
3037,2023-01-01,USA
3038,2022-02-09,UK
3039,2021-09-03,Australia
3040,2023-01-12,USA
3041,2022-08-14,USA
3042,2022-10-23,Australia
3043,2022-10-12,USA
3044,2022-04-16,UK
3045,2023-04-06,Canada
3046,2023-06-07,Australia
3047,2022-02-27,UK
3048,2021-03-06,Australia
3049,2021-01-13,Australia
3050,2021-08-01,USA
3051,2021-08-30,USA
3052,2022-05-08,UK
3053,2021-08-01,Australia
3054,2022-11-24,USA
3055,2021-12-04,USA
3056,2021-06-22,Australia
3057,2022-11-03,UK
3058,2021-06-13,UK
3059,2022-04-10,Australia
3060,2022-05-12,UK
3061,2022-12-01,USA
3062,2022-01-30,Australia
3063,2022-12-04,USA
3064,2021-11-04,Canada
3065,2023-02-07,Canada
3066,2021-07-02,UK
3067,2022-09-21,Canada
3068,2023-03-05,USA
3069,2022-05-25,Canada
3070,2022-12-09,USA
3071,2022-06-30,UK
3072,2022-07-18,UK
3073,2022-09-16,USA
3074,2023-02-03,Canada
3075,2022-08-17,UK
3076,2023-01-14,Australia
3077,2021-08-15,UK
3078,2023-01-15,Canada
3079,2023-01-03,Australia
3080,2022-03-12,Canada
3081,2022-02-26,USA
3082,2022-07-08,Australia
3083,2021-01-21,Canada
3084,2022-07-08,Australia
3085,2022-02-01,Canada
3086,2022-09-17,Australia
3087,2021-04-15,Canada
3088,2021-07-11,USA
3089,2021-01-17,Australia
3090,2021-04-30,Australia
3091,2022-01-28,Australia
3092,2022-03-01,Australia
3093,2021-05-09,USA
3094,2021-05-10,Australia
3095,2022-07-26,UK
3096,2022-07-14,USA
3097,2021-01-29,UK
3098,2021-04-07,Australia
3099,2021-01-10,Canada
3100,2021-08-30,UK
3101,2023-04-06,Australia
3102,2021-08-20,UK
3103,2023-02-28,Australia
3104,2021-10-11,Australia
3105,2022-12-16,Australia
3106,2023-01-29,Canada
3107,2023-03-13,UK
3108,2023-02-15,USA
3109,2022-12-27,USA
3110,2021-07-19,USA
3111,2021-03-20,USA
3112,2023-05-05,Australia
3113,2023-05-06,UK
3114,2021-06-22,UK
3115,2022-04-12,Canada
3116,2022-08-04,UK
3117,2022-02-20,UK
3118,2022-03-25,UK
3119,2021-03-28,Canada
3120,2021-04-11,USA
3121,2021-01-08,UK
3122,2023-04-25,Canada
3123,2021-07-19,Canada
3124,2022-05-20,Australia
3125,2021-03-28,Canada
3126,2021-02-12,USA
3127,2022-01-20,UK
3128,2022-09-13,Canada
3129,2022-03-11,USA
3130,2022-02-12,Canada
3131,2022-04-28,Canada
3132,2022-10-26,Canada
3133,2021-01-17,Canada
3134,2022-10-07,Canada
3135,2021-05-28,USA
3136,2021-10-04,UK
3137,2021-08-20,UK
3138,2023-04-06,UK
3139,2022-01-01,UK
3140,2021-08-16,USA
3141,2022-10-13,Australia
3142,2022-03-12,Australia
3143,2022-02-03,USA
3144,2021-07-30,USA
3145,2022-01-26,Canada
3146,2022-05-14,Canada
3147,2022-06-24,Canada
3148,2022-07-17,UK
3149,2022-05-06,Canada
3150,2022-03-18,Australia
3151,2021-09-18,UK
3152,2023-02-12,Canada
3153,2021-12-16,UK
3154,2021-12-18,Australia
3155,2022-06-04,Canada
3156,2021-11-16,Australia
3157,2021-05-18,Australia
3158,2022-07-04,Australia
3159,2022-09-15,Canada
3160,2022-01-03,USA
3161,2021-08-08,Canada
3162,2021-12-03,Australia
3163,2021-08-11,Canada
3164,2022-10-10,Australia
3165,2023-02-07,USA
3166,2021-12-26,UK
3167,2021-11-25,USA
3168,2022-04-08,USA
3169,2022-07-15,UK
3170,2023-03-15,Canada
3171,2022-01-17,UK
3172,2023-04-16,Canada
3173,2022-08-13,Canada
3174,2022-09-09,Australia
3175,2021-06-18,Australia
3176,2021-08-05,UK
3177,2022-01-13,USA
